heart_rate,spo2,ecg,bp_systolic,bp_diastolic
61,90.18358383999224,-0.42217136839237646,139,84
76,96.53994221420248,0.254878015364302,91,77
100,96.18585149072115,0.13237196863475043,97,63
71,93.0984711675328,0.22429964322678053,131,69
94,90.8579428489949,0.09850254275578862,98,77
102,90.90935449913042,-0.4539424086482813,139,89
60,99.2322374698523,-0.5109850053111495,97,67
114,96.89279321225837,-0.7258806329268375,92,68
104,91.27102613770741,0.6981417498069842,98,78
74,93.56723169308907,0.23295871708248894,102,72
85,95.92482993901596,-0.6269779749918805,98,84
96,98.35571705090649,-0.645581240357521,120,65
80,90.43660928713008,0.7460712030522734,114,81
108,92.36633131470009,0.48546172752663863,133,66
90,98.8974899029538,0.3187981598107428,134,87
84,90.09165550183816,-0.1862717849214004,97,80
82,92.01399102793887,-0.4760488714429649,136,65
83,99.59024175972966,0.9589015262256475,120,70
116,96.13401846522171,0.5944791500456004,134,76
97,92.61671366637506,-0.39644155372744705,134,78
87,90.66991094395847,0.6951295925569894,120,87
80,90.28191340447222,0.517863897229363,106,84
113,92.44745079636927,-0.40583890024400326,136,71
102,98.8148581958891,-0.14689429151672062,108,80
77,94.15913654297509,-0.6280931092179467,92,80
95,97.20333369165994,-0.7778951112437813,135,83
94,99.18285035379958,0.4455240656793935,119,86
104,94.08040461602816,-0.46497628529226676,99,86
114,91.91277371037397,0.6401187314925072,138,72
68,95.1711793085692,0.9912174230288522,118,77
112,99.08083687059855,-0.8467603721407027,129,88
97,98.043744141377,-0.05392974983259946,107,66
117,90.65829843363154,0.6041251186216061,101,84
89,96.92572800077582,0.577901793082467,138,82
119,95.71897522458954,0.519994316661937,112,87
103,99.07463176346425,-0.3020101293961781,100,64
93,91.22481416850297,-0.09229348862989539,98,88
91,95.34036113204657,0.1899367146829405,113,75
62,98.79462693511893,0.9478811671465144,114,81
62,94.10023786741743,-0.3449054581230142,114,63
87,94.81994917732867,0.8462877754337155,136,89
103,90.70460677666958,-0.46128616363901176,98,87
74,92.78143640448911,0.9781489309474092,101,82
100,93.24506649168947,0.3405273736551835,100,60
82,99.45122448744887,-0.07297703928289812,138,63
99,92.82667360541159,0.22678085612720977,127,62
70,94.60868735269652,-0.4549376619195864,117,88
107,96.7130442356428,-0.4516522849770668,97,63
91,91.62183372407877,-0.7728909123130123,99,60
117,94.86442387141875,-0.7718994045892025,114,71
118,97.38539039475907,-0.30465651706217733,136,72
116,98.66855213027065,0.5257109557927433,125,61
113,96.26259274662426,0.215942335196325,139,87
95,96.69053515316948,-0.7948308793379584,132,86
119,91.26283472584569,0.7044730499518219,98,88
92,99.45776497246348,0.2027352539801328,130,68
83,91.32574077484482,0.9217111535695595,97,66
98,97.74672937181798,0.3403709348224151,92,72
93,92.64816321778319,-0.649650272591638,107,81
115,99.33593143701252,-0.05243327538435549,135,61
87,97.19959539369479,0.2969951950944083,124,60
96,97.53813712978369,-0.9434705979000446,106,77
66,92.19059173059884,-0.9701794716903842,125,66
63,94.43039976635161,-0.7411939988028642,117,77
96,96.17813194589286,-0.4966711299090585,139,78
115,97.699736182066,-0.14090175295864893,104,67
60,91.03959375912389,-0.025119052480423232,108,82
60,99.62365316454529,-0.7239447821242064,111,71
106,98.90220670554555,0.3467831582316616,95,70
79,92.70348590495584,0.19227612339306965,136,86
78,98.22760243032332,-0.4110718023176796,96,89
88,95.18323923039823,-0.972680233129416,133,86
69,94.61806481562019,-0.8447041692934185,137,68
119,93.14434105811405,-0.21661044897832116,98,87
77,95.80968586631593,-0.6920512976686322,109,63
87,97.29889117703598,-0.24636078770405834,126,66
94,94.10932904962758,0.25636520902071025,100,76
102,96.29219193008292,0.09447485575856707,91,70
106,96.99312921155304,-0.5376482337252115,111,86
90,97.11121817015285,-0.31235501748249517,137,61
86,90.5196609813118,0.22806239689730123,125,82
70,98.59747805685066,0.7217100560868974,94,77
108,94.58253314765048,0.5064268774777545,96,81
108,92.62416081696215,0.10680005366682987,95,88
97,92.41764507479681,-0.2754140033670276,111,85
64,94.83014112843951,-0.2698974449163891,99,71
67,98.86831539468959,0.7588346205287921,135,68
93,93.78347581682647,-0.9215128479189072,129,70
107,97.49725746783544,0.9759652888405219,135,64
111,90.96818730987219,0.32875082170312453,135,85
115,94.76056702151061,0.36227539814478105,109,66
71,99.91686140392736,-0.9240043253905157,117,88
97,97.70437802792337,0.21105854978254435,112,60
60,92.10528488440613,-0.030443879819106012,124,83
90,95.0144147369791,-0.788442186211866,90,84
63,92.33624763648567,-0.44415597846128185,118,88
108,94.0956092726251,0.7806289124273025,98,64
104,97.80084023734965,0.09997683173190586,98,65
109,97.71224815290404,-0.17316684965218254,111,72
64,92.28100377902385,-0.8546356883183781,91,70
89,99.2222331815486,0.4282430548046112,105,67
115,95.92568182764826,0.4057016467920651,129,79
83,93.79924290962015,0.2280872139451271,95,61
118,95.01935580780861,0.020525292441298415,102,74
62,96.05071253437744,-0.13243119558525462,122,69
70,95.59890531845785,0.1865421859759846,108,67
104,94.86405035536178,-0.5332090965431866,104,61
63,95.049328040894,0.8825181283552954,122,80
85,91.76411910427886,0.17758905836045913,99,74
86,98.1273290430468,-0.3776151112912469,90,88
105,95.41760319941015,-0.10064029822968545,101,65
113,91.31079861704703,0.6113695777537846,132,64
102,97.66157101582777,-0.6767678785394051,118,81
86,99.32443978377351,-0.4143287550794792,106,81
101,99.47306899236962,0.35901604547311083,93,62
110,93.69017732411173,-0.3690215870355522,118,70
109,91.35516873560753,0.5850033637229319,96,70
65,95.18399626633065,-0.7390930256452783,133,75
118,91.1260922934922,0.525372340909217,102,62
74,99.33987418512618,-0.8632965702988675,94,68
112,91.83579627355147,-0.9748147746650104,95,62
89,92.52765859951164,0.7964470376643242,123,78
101,94.06636526884971,0.16267843386459724,96,70
96,93.83164468559126,-0.29634620582637705,135,73
117,97.94662892397889,-0.5348107260722992,117,61
96,94.56316820550963,0.23377156652163222,135,66
101,91.70768260003337,0.018004367073476413,99,69
119,92.67209895486074,0.9831955510599704,93,69
96,95.09113385187521,0.9664319733074915,92,79
94,91.47453917426135,0.27004913228321925,114,60
82,96.11655675646014,-0.11425898778821897,112,65
65,95.65747306551145,-0.017718061730675805,116,80
63,97.14702316382258,0.3649581324737239,103,73
77,99.37704615379367,-0.7968509115292373,127,86
119,99.12254561101156,-0.34329585237856364,121,61
68,99.46075618068832,-0.8494555179927923,112,65
108,92.447155970237,-0.8532784809661609,136,60
88,91.31565306639355,-0.6083215162115325,129,62
72,93.02276700496448,-0.02949349081354624,126,63
118,98.95085172766315,0.5695486423255787,92,72
106,99.72053474623488,-0.0290082176682549,124,62
111,98.59324951070477,-0.3290467788782605,102,74
76,91.10017721127544,-0.8352940193264837,123,72
104,99.47427998059793,0.10059104636625915,113,81
91,94.23358027350785,-0.4574628270336465,90,70
107,90.09310290762353,0.22986835583429488,101,63
81,94.42393740748193,0.9543754782648366,97,89
63,90.46069169675468,-0.7773713570448997,108,76
64,95.43877921161118,-0.5757492025561202,98,64
96,93.38554027437051,-0.05381092380125052,117,80
100,94.7343493359405,0.937227630691859,103,84
108,96.13170360743118,0.5436195525399912,116,83
72,98.68801095817821,0.7964583863256602,107,67
93,96.61901576471928,-0.3325703030484142,131,80
104,94.3404886847818,0.9840769475571891,130,83
81,98.19427853670365,-0.7943343678716852,95,89
112,99.05582137573133,-0.8940541879077983,122,69
118,91.19759966432197,0.7112052541080562,126,66
82,95.31932977552792,0.8545297404139724,131,76
110,92.84511959742444,-0.8188292849077965,114,87
62,90.47061197876947,-0.773145146508317,102,66
101,96.68546695113986,-0.9336516844884524,112,86
93,98.62770777459225,-0.7909848747145518,125,83
91,91.62902654477394,-0.5811603663994382,122,78
104,98.12413657623901,0.9401532378200019,110,68
110,98.53395733536942,0.3357204444793609,123,83
117,99.14340442666483,0.5571060510370842,125,61
108,92.65285089086052,0.5522788073830442,106,81
80,99.0395306518989,0.07014749955842925,99,79
105,93.20662754736432,0.5949779554260344,112,78
103,95.52338013455503,0.19161506477993928,133,86
80,90.50507470832282,-0.3709078047932848,91,65
103,90.43881088368744,0.12222021753680146,124,69
70,97.20373212732203,0.06701717226902693,103,72
98,94.44479977977791,0.6469061075186413,136,84
63,92.56292375369217,0.963454434763318,134,61
110,91.9041349602491,-0.17791486915813892,130,69
60,96.69953490859218,0.5267813568827193,91,69
87,90.0040154402534,-0.8004739919237329,108,85
83,98.05891169196855,0.5536627388965771,105,64
94,90.79249606129929,-0.25716617601353575,132,81
72,91.9148961490812,-0.9212196742206267,133,63
106,93.86236395299089,-0.27350764287564555,114,82
93,94.84858739716104,0.22128550184328954,90,61
70,93.54995115813942,-0.7614996646370669,91,66
95,93.20712164984293,0.8480689848605092,137,77
110,99.63916012073189,-0.8446551734543228,116,76
76,96.41579681243394,0.8600134396663324,91,70
94,90.23432955367389,0.41427503587137293,119,80
119,94.30175908444313,-0.3405756491715928,99,77
77,98.7500869974397,-0.21849930458181355,108,67
99,93.01456186410668,0.48161872946548834,131,87
81,90.94556344774388,0.20294220176241473,105,87
116,97.58384771589918,0.3432858429098904,102,71
83,96.06013831936082,-0.22167076697304,137,83
117,95.70312507826503,-0.024373036384802038,139,60
78,90.53576559607409,0.9797349680757867,97,79
96,91.40499009795518,-0.5721542590005646,139,89
98,96.22549396213114,-0.16428762695573718,120,84
80,92.07823841458836,-0.4163536248520654,134,80
67,95.04070079748425,0.5302230208796996,114,71
87,95.44881686029393,0.5280252513314414,128,86
64,92.83507190270939,-0.41510907800520824,110,85
76,99.48425155541493,-0.8372193667340342,139,88
96,98.42464106835575,-0.9771346466555919,127,65
95,97.22373507632798,-0.145098933515029,130,62
113,90.77993866409409,-0.17932481132845823,118,64
78,91.06130019309019,0.9767797572797259,95,73
86,94.92781345864955,-0.060395848604640756,107,71
112,91.60713349190986,-0.48716326084915873,138,72
93,99.78265463529473,0.7824588820629348,133,72
70,91.5852023402741,-0.017864100692843055,124,88
113,94.87467835463974,0.19835127042115563,116,76
104,93.64121056841505,-0.8086625791435746,94,83
106,96.39386421454098,-0.2341671853404519,96,86
71,91.29036408889425,0.8884473489475735,99,74
113,94.30316428042391,0.17901076835085084,99,65
80,92.74705032807144,-0.31099628971507665,117,71
113,98.87751524671688,0.2513343612631862,125,61
70,90.40585712134695,0.8208221791562322,99,63
98,99.1372749400646,-0.4520187990548199,139,79
87,98.32994138553,0.010233436941348817,124,84
64,92.97570716440815,0.9173813078235107,124,84
76,97.89290654677104,-0.6552077134030947,126,80
115,90.31213560338747,0.4393278511934231,137,71
79,99.66865550293393,0.2289620164059647,109,62
100,95.2659494258979,0.35935026228126965,102,76
105,93.03281026065446,-0.29756073866486066,100,65
117,93.62583212594677,-0.37224125303247013,134,83
71,90.66405353460497,0.3684193411767409,108,76
65,99.89349514042038,-0.5689134297909093,117,86
76,90.39291945150693,-0.16069051028198977,127,76
110,96.54907123147859,-0.623650707894164,134,70
78,94.42735927706458,-0.9833903177533405,93,82
85,99.48916218188715,0.9401147200761388,126,66
107,92.45999740306794,-0.1365940426871619,108,61
103,95.32086823938012,0.9386992288396505,126,78
103,94.82356208582753,-0.7193529604643478,103,61
111,97.02866444050102,0.1747335589149721,120,81
91,90.68010231952421,-0.5980519344175208,117,88
65,91.93789130023355,0.5801482539265495,125,72
114,92.14564820092849,0.5674059775219504,133,83
117,97.38150754841689,-0.7747857019213764,127,83
95,91.8913869632674,0.8241289057527783,108,75
97,95.73491763890976,-0.6107407055935508,131,76
70,92.15243820500953,0.2259546831787207,90,70
92,98.61624950083979,0.9712672401754081,112,68
83,99.42185454489639,0.7647930695327276,117,86
82,95.18492974942241,0.913127857122338,137,83
74,93.52308884209178,-0.31480245756376113,93,68
86,92.34057775017499,-0.7888487155610733,130,88
70,90.49781001523044,-0.6233062534210998,107,73
116,92.68500076197495,0.0009897901532276432,138,72
110,96.54235779945319,0.5864593565466443,136,84
109,95.33616931309211,-0.6996927116322496,128,70
76,99.44041278280928,0.3194630645215142,114,71
110,93.96277262491701,-0.3528447919209763,107,81
112,96.93863342328395,-0.317595855215693,95,62
73,94.89322747475121,0.32383546031585264,108,60
86,95.12576215924211,-0.06600116093355957,101,86
77,92.67774314604118,0.6240665860519878,114,67
87,94.54950776842,-0.6881629806743459,124,85
110,94.70784997012707,0.5798965395340769,90,78
106,97.06642521748934,-0.8715295038851583,94,72
106,99.40639999186114,-0.61189223950879,90,66
63,93.29321277482504,0.3122994290063308,97,72
66,90.42200468581298,0.7098513130221424,128,85
104,94.9629512550064,-0.4946407445213019,136,65
94,95.44461332149169,-0.34561678834217413,132,62
107,91.68440551131916,0.07424149657347989,107,65
68,97.60464606276066,-0.5768543870213954,135,87
67,99.84929108441492,0.6223125231750113,98,62
111,99.45774717008462,0.5472732900115216,94,72
104,91.97106038823652,-0.7094165760684368,93,72
76,98.75363239900761,-0.07234053636673576,133,89
76,97.04493636411685,0.5496555333092428,118,84
108,94.53846563806911,-0.3253409377931704,90,72
92,95.40610994324729,0.26621364543546333,119,60
91,98.49600174982459,-0.8995737570848545,134,88
67,94.80134939638373,0.21737752105863595,90,67
78,93.73207369105127,-0.694694039998786,92,64
97,94.93247493025986,0.6611666502289026,111,79
62,95.7912980403505,-0.28910107283904307,97,76
118,91.8907765377835,-0.43689227454360857,107,68
64,99.00907730266991,0.68177795342297,114,72
72,96.74186948829613,-0.8997119538563796,137,84
106,96.33268917337489,-0.20678240133131043,109,72
105,90.99496226180638,-0.25999291884993725,120,64
90,96.04173938172592,-0.4303992515008983,119,73
114,91.20960662238492,0.8235086640029541,105,70
75,90.78697675195399,0.5018567870334445,91,84
109,95.27310895642393,-0.8721536716161225,106,85
91,94.02785534046495,0.4293748988699082,99,73
81,95.88810270156223,0.0545982662575879,96,84
88,90.89222168057239,0.8017357888031584,131,66
81,94.30983062847258,-0.3741087653032831,98,83
102,91.74786715045158,0.14832399921916584,106,76
62,99.87100085924116,0.0015105494819720455,98,63
113,95.61150212435174,-0.02087818754478854,98,69
69,96.87436860940868,-0.08778920096557474,126,69
101,93.25418280682608,-0.5887410489354374,113,74
80,90.94738914779344,0.5114198449847855,128,79
75,99.75870862783536,-0.09732793452142263,100,71
71,92.86259035383183,0.9170325500052114,97,68
61,94.23808185173574,-0.4783831456144474,114,62
100,96.49863921702575,0.3654876792540822,135,74
83,90.24697297686112,0.8814341592782169,91,71
94,98.10259130517287,0.32691664603218507,99,85
115,95.36578190028621,0.7425458152347892,113,74
89,92.78217187068822,0.6549619195140122,137,85
116,90.6160798529247,-0.2797645690219923,105,60
89,91.62498415474441,0.20024787987899306,108,74
106,98.95033858853436,-0.6874773203772888,120,70
94,96.86024223935891,0.07105176539119906,100,64
78,92.4990172163689,-0.5391560563713256,95,66
109,90.6560076494503,0.4874736299048912,95,71
67,96.90615312386636,0.05611684378424919,121,79
85,95.72407725967766,-0.17754527473667903,128,84
108,94.04519524458235,-0.4624058076660449,137,65
99,93.63611449190064,0.9973969636825737,102,81
66,92.16814275929109,-0.8565789582301346,92,62
89,96.69611256537517,-0.91287863885516,130,69
66,99.7066802779387,-0.5654851990122709,124,85
62,91.75715245836825,0.9421449172556393,127,80
60,95.97116620015504,0.9584763366399689,106,85
95,94.24185055745976,0.3098554695442719,92,81
84,94.46688721744665,0.7602133344128095,123,89
96,92.54147280127815,-0.5720765383184092,101,63
60,98.25134875661419,0.9440841883532471,113,72
74,94.85255604147241,-0.7144302997208707,95,78
96,95.43405852198264,-0.7977496236366834,131,64
72,93.04760912797326,-0.7755769215054542,100,82
99,91.8180846566695,0.14625584654512935,137,86
67,90.85910388202821,0.5619488014361047,116,81
64,97.14119140924916,-0.2666656442507338,137,77
119,91.96234281687856,0.955791975572253,113,60
68,96.90075354188798,-0.13115972376334106,107,80
60,93.90376446046955,-0.6991028984535674,116,80
95,94.15774800989651,-0.0680665036277266,130,87
94,94.69177496092772,0.3580743308448797,110,75
61,93.67708508127544,0.6644515610087574,123,75
99,91.0061997722259,-0.08246342008681418,122,75
82,93.09631810002845,0.18721365209833496,137,87
68,96.63734360693938,-0.4653105756822933,107,81
93,96.6578440146887,0.291833052811028,92,78
105,92.86224307239995,0.9719438879006874,113,75
73,94.60102626557688,-0.9018928548244123,90,60
